timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6324423223293,168,-2.64097,-2.2757,-1.8554,-0.0285501,0.0918406,0.275172,-0.956572,0.108029,0.0450227,-0.0288205,0,0,0
6324423234404,168,-2.63981,-2.2753,-1.85568,-0.0297563,0.0932869,0.273593,-0.956848,0.105668,0.0339494,-0.0207946,0,0,0
6324423245516,168,-2.63863,-2.2748,-1.85585,-0.0298151,0.0936744,0.272133,-0.957225,0.104276,0.0438131,-0.0064797,0,0,0
6324423256627,168,-2.63746,-2.27435,-1.85604,-0.0291891,0.0935044,0.270636,-0.957685,0.104834,0.0374621,-0.017036,0,0,0
6324423267738,168,-2.6362,-2.2738,-1.85628,-0.0281246,0.0939441,0.269456,-0.958007,0.114661,0.0489625,-0.0217349,0,0,0
6324423278839,168,-2.63505,-2.27325,-1.85659,-0.0266714,0.0937736,0.268789,-0.958252,0.102959,0.0457406,-0.0255571,0,0,0
6324423289950,168,-2.63385,-2.27268,-1.85679,-0.025759,0.0943817,0.26767,-0.958531,0.106379,0.0456583,-0.0204046,0,0,0
6324423301061,168,-2.63252,-2.27227,-1.85706,-0.0245125,0.0945846,0.267283,-0.958652,0.128693,0.0319694,-0.0269058,0,0,0
6324423312172,168,-2.63148,-2.27149,-1.8574,-0.0232774,0.0961896,0.265851,-0.958921,0.0777993,0.077928,-0.0261763,0,0,0
6324423323283,168,-2.63009,-2.27097,-1.85764,-0.0219627,0.0962739,0.264728,-0.959254,0.115454,0.0636069,-0.00969984,0,0,0
6324423334394,168,-2.62891,-2.27036,-1.85788,-0.0189373,0.095156,0.265289,-0.959275,0.106011,0.0652378,-0.0252367,0,0,0
6324423345506,168,-2.62766,-2.26973,-1.85824,-0.0160084,0.0939154,0.26582,-0.959304,0.11539,0.0532537,-0.0331495,0,0,0
6324423356617,168,-2.62639,-2.26896,-1.85836,-0.0156508,0.096012,0.264034,-0.959595,0.117278,0.0690453,-0.0100199,0,0,0
6324423367728,168,-2.62517,-2.26823,-1.85867,-0.0140914,0.0960874,0.264278,-0.959544,0.112987,0.0629518,-0.0245456,0,0,0
6324423378845,168,-2.6239,-2.2675,-1.85889,-0.0118493,0.0953828,0.264538,-0.959574,0.114323,0.064427,-0.0107807,0,0,0
6324423389956,168,-2.62267,-2.26679,-1.85914,-0.0110362,0.0946784,0.264542,-0.959652,0.115797,0.0691864,-0.0187773,0,0,0
6324423401067,168,-2.62149,-2.26591,-1.85934,-0.0104248,0.0960672,0.263779,-0.959731,0.103265,0.0751952,-0.0201722,0,0,0
6324423412179,168,-2.62025,-2.26505,-1.8595,-0.00977091,0.0966243,0.264242,-0.959554,0.105778,0.0754391,-0.0183019,0,0,0
6324423423289,168,-2.6191,-2.26415,-1.85971,-0.00845371,0.0947962,0.264912,-0.959564,0.0997452,0.0895733,-0.00598729,0,0,0
6324423434400,168,-2.6179,-2.26321,-1.85982,-0.00881834,0.0964203,0.26415,-0.959609,0.105969,0.089702,-0.00555809,0,0,0
6324423445512,168,-2.61676,-2.26219,-1.85989,-0.00885279,0.0978512,0.264174,-0.959458,0.100285,0.0858238,-0.0137533,0,0,0
6324423456623,168,-2.61566,-2.26113,-1.86003,-0.00928824,0.0980138,0.264253,-0.959415,0.10183,0.0921748,0.00225288,0,0,0
6324423467734,168,-2.61456,-2.25997,-1.86011,-0.00959185,0.0984172,0.264509,-0.9593,0.111248,0.114939,0.00894874,0,0,0
6324423478845,168,-2.61347,-2.25875,-1.86013,-0.0111889,0.100274,0.264288,-0.959152,0.0910325,0.106569,-0.0105153,0,0,0
6324423489934,168,-2.61243,-2.2575,-1.86021,-0.0110132,0.0996603,0.26538,-0.958916,0.0941916,0.11303,-0.00472031,0,0,0
6324423501045,168,-2.6113,-2.25609,-1.8602,-0.0115501,0.100578,0.265253,-0.958849,0.106398,0.124252,0.00545079,0,0,0
6324423512156,168,-2.61023,-2.25472,-1.86037,-0.0136487,0.101411,0.265611,-0.958634,0.0894016,0.126785,-0.0174254,0,0,0
6324423523267,168,-2.60914,-2.25333,-1.8604,-0.0139076,0.100001,0.266931,-0.958412,0.100904,0.130132,-0.00495722,0,0,0
6324423534378,168,-2.60789,-2.2519,-1.86039,-0.0167222,0.102223,0.266492,-0.958255,0.107771,0.125111,-0.016846,0,0,0
6324423545489,168,-2.60682,-2.25044,-1.86062,-0.0185951,0.102199,0.267042,-0.95807,0.101333,0.131677,-0.0190134,0,0,0
6324423556600,168,-2.60566,-2.249,-1.86062,-0.0193062,0.102365,0.267005,-0.958049,0.10481,0.126355,-0.00278978,0,0,0
6324423567711,168,-2.60464,-2.24722,-1.86096,-0.0206981,0.102874,0.267016,-0.957962,0.10129,0.144167,-0.0265243,0,0,0
6324423578823,168,-2.60337,-2.24574,-1.86113,-0.0217826,0.101877,0.267998,-0.95777,0.116592,0.128607,-0.0165425,0,0,0
6324423589953,168,-2.60209,-2.24423,-1.86135,-0.0238302,0.101514,0.268517,-0.957615,0.113545,0.142639,-0.0256828,0,0,0
6324423601064,168,-2.60058,-2.24273,-1.86162,-0.0244979,0.0997483,0.269765,-0.957433,0.123179,0.146828,-0.0311167,0,0,0
6324423612175,168,-2.59931,-2.24099,-1.86178,-0.0264813,0.100604,0.269344,-0.957409,0.105477,0.172463,-0.010213,0,0,0
6324423623286,168,-2.59779,-2.23931,-1.86201,-0.0271189,0.0989084,0.270606,-0.957212,0.141678,0.149274,-0.0137987,0,0,0
6324423634397,168,-2.59621,-2.2376,-1.86231,-0.0277121,0.0976453,0.271823,-0.956979,0.146914,0.161678,-0.0142279,0,0,0
6324423645508,168,-2.5946,-2.23583,-1.86261,-0.0301632,0.0980455,0.2718,-0.956871,0.140261,0.165841,-0.0298721,0,0,0
6324423656619,168,-2.59279,-2.2342,-1.86301,-0.0289183,0.0945815,0.27402,-0.956625,0.178889,0.133351,-0.0373615,0,0,0
6324423667731,168,-2.59113,-2.23217,-1.86333,-0.0309922,0.0972364,0.272614,-0.956696,0.168343,0.166756,-0.0414744,0,0,0
6324423678842,168,-2.58929,-2.23023,-1.86367,-0.0304202,0.0967724,0.273438,-0.956526,0.174651,0.167013,-0.0289655,0,0,0
6324423689921,168,-2.5875,-2.22832,-1.86408,-0.0318027,0.096374,0.273125,-0.956611,0.160791,0.175939,-0.0420537,0,0,0
6324423701032,168,-2.58542,-2.22638,-1.86427,-0.03208,0.0960499,0.274039,-0.956372,0.193189,0.172377,-0.00635096,0,0,0
6324423712143,168,-2.58344,-2.22443,-1.86467,-0.0337472,0.0963879,0.273732,-0.956369,0.185465,0.183749,-0.0289655,0,0,0
6324423723254,168,-2.58135,-2.22243,-1.86491,-0.034244,0.096468,0.273914,-0.956291,0.18671,0.180874,-0.0131525,0,0,0
6324423734365,168,-2.57925,-2.22046,-1.86544,-0.035672,0.0970505,0.273631,-0.956261,0.198253,0.177484,-0.0438131,0,0,0
6324423745476,168,-2.57706,-2.2185,-1.86579,-0.0362028,0.0966194,0.273616,-0.956289,0.189319,0.176185,-0.0406664,0,0,0
6324423756587,168,-2.57485,-2.21647,-1.86622,-0.0367147,0.0964931,0.273831,-0.956221,0.198975,0.183653,-0.0484348,0,0,0
6324423767698,168,-2.57256,-2.21452,-1.86668,-0.0380513,0.0965084,0.273156,-0.95636,0.200177,0.167301,-0.053113,0,0,0
6324423778809,168,-2.57018,-2.21259,-1.86702,-0.0387276,0.0957069,0.273419,-0.956338,0.21507,0.178632,-0.0268677,0,0,0
6324423789938,168,-2.56795,-2.21062,-1.8674,-0.0381745,0.093793,0.274476,-0.956247,0.186867,0.193285,-0.0190162,0,0,0
6324423801049,168,-2.56534,-2.20897,-1.86779,-0.0407612,0.0943901,0.273144,-0.956463,0.242066,0.137318,-0.0434912,0,0,0
6324423812160,168,-2.56303,-2.20722,-1.86823,-0.0428377,0.0936577,0.272683,-0.956576,0.194383,0.18125,-0.0312026,0,0,0
6324423823272,168,-2.56056,-2.20547,-1.86864,-0.0435188,0.0937452,0.272497,-0.956589,0.217778,0.155813,-0.0481043,0,0,0
6324423834383,168,-2.55826,-2.2038,-1.86895,-0.0429485,0.0914053,0.273976,-0.956419,0.220696,0.133499,-0.0271418,0,0,0
6324423845494,168,-2.55583,-2.20223,-1.86929,-0.0446655,0.0914065,0.274254,-0.956261,0.216534,0.144313,-0.035338,0,0,0
6324423856605,168,-2.55337,-2.20096,-1.86944,-0.0466411,0.0909117,0.273966,-0.956296,0.215718,0.113674,-0.0345226,0,0,0
6324423867716,168,-2.55076,-2.19958,-1.86961,-0.047069,0.0910234,0.27387,-0.956292,0.236788,0.126656,-0.0127257,0,0,0
6324423878827,168,-2.54818,-2.19834,-1.86991,-0.0469898,0.0883045,0.275408,-0.956109,0.237346,0.0963117,-0.0420827,0,0,0
6324423889943,168,-2.54572,-2.19691,-1.87011,-0.0460457,0.0872812,0.275385,-0.956256,0.232372,0.112305,-0.0272723,0,0,0
6324423901054,168,-2.54313,-2.1956,-1.87026,-0.0469325,0.0874695,0.275863,-0.956057,0.233654,0.112278,-0.0256016,0,0,0
