timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6665862111647,167,-1.0149,-2.47888,-2.78646,0.116494,-0.166922,-0.76785,-0.607431,2.1456e-05,-0.00248889,0.00746667,0,0,0
6665862122758,167,-1.01491,-2.47889,-2.78648,0.116283,-0.166916,-0.767857,-0.607464,0.00227433,-0.00510652,-0.000858238,0,0,0
6665862133869,167,-1.01491,-2.47887,-2.78649,0.116557,-0.167148,-0.767817,-0.607399,-0.00240307,0.000815326,-0.00369042,0,0,0
6665862144980,167,-1.0149,-2.47887,-2.78649,0.116637,-0.166181,-0.768089,-0.607305,-0.000729503,0.0018023,-0.0010728,0,0,0
6665862156108,167,-1.01492,-2.47888,-2.78645,0.116777,-0.166225,-0.768104,-0.607247,-0.000449281,-0.00132645,0.00556253,0,0,0
6665862167219,167,-1.0149,-2.47887,-2.78648,0.116347,-0.167107,-0.767829,-0.607435,0.00133027,0.00210268,0.0025318,0,0,0
6665862178330,167,-1.01491,-2.47889,-2.78649,0.116556,-0.16669,-0.767943,-0.607365,-0.00354087,0.000343357,0.00321897,0,0,0
6665862189441,167,-1.01489,-2.47889,-2.7865,0.116586,-0.166732,-0.767918,-0.60738,0.000386277,-0.00673838,-0.00369109,0,0,0
6665862200543,167,-1.01489,-2.47889,-2.78651,0.116802,-0.166865,-0.767833,-0.607409,-0.000300925,0.000128968,-0.00614747,0,0,0
6665862211663,167,-1.01489,-2.47888,-2.78649,0.116823,-0.166773,-0.767938,-0.607298,0.00193138,0.00326189,-0.0019743,0,0,0
6665862222774,167,-1.01488,-2.47888,-2.78649,0.11656,-0.167052,-0.767868,-0.60736,0.00328335,-0.00193138,-0.00128759,0,0,0
6665862233886,167,-1.01491,-2.47889,-2.78646,0.1167,-0.166703,-0.767946,-0.607331,-0.000536399,0.00184521,0.00403372,0,0,0
6665862244997,167,-1.01489,-2.47888,-2.78648,0.116647,-0.166777,-0.767956,-0.607308,0.00345441,-0.00205977,-0.00347587,0,0,0
6665862256108,167,-1.01489,-2.4789,-2.78649,0.116581,-0.16651,-0.768036,-0.607292,0.0024035,-0.00326189,-0.00420612,0,0,0
6665862267212,167,-1.01493,-2.47887,-2.78646,0.116686,-0.166538,-0.768031,-0.607271,-0.0016092,-0.00124445,-0.00437702,0,0,0
6665862278323,167,-1.01492,-2.47887,-2.78644,0.116689,-0.166914,-0.767926,-0.6073,-0.00538544,0.00605058,0.00875403,0,0,0
6665862289434,167,-1.01489,-2.47889,-2.78647,0.116495,-0.166994,-0.767899,-0.607349,0.00150192,-0.00218851,0.00021456,0,0,0
6665862300545,167,-1.01492,-2.47886,-2.78645,0.116509,-0.16693,-0.767868,-0.607404,-0.000300383,0.00244598,0.00459157,0,0,0
6665862311656,167,-1.0149,-2.47889,-2.78647,0.116756,-0.166345,-0.768064,-0.607268,-0.00171648,-0.00111571,-0.000343295,0,0,0
6665862322767,167,-1.01492,-2.47888,-2.78646,0.116758,-0.166799,-0.767969,-0.607264,-0.00405518,0.00184521,0.00716629,0,0,0
6665862333878,167,-1.0149,-2.47888,-2.78649,0.116433,-0.167428,-0.767736,-0.607448,0.000321839,-0.000600767,0.00141609,0,0,0
6665862344989,167,-1.0149,-2.47891,-2.78649,0.116965,-0.166483,-0.767964,-0.607317,0.00506452,-0.00845517,-0.0045924,0,0,0
6665862356101,167,-1.0149,-2.47889,-2.78648,0.116542,-0.166995,-0.767903,-0.607335,0.000944062,0.000128736,-0.000815326,0,0,0
6665862367220,167,-1.01492,-2.47888,-2.78648,0.116748,-0.166533,-0.768026,-0.607266,-0.00536399,0.00472031,0.00330422,0,0,0
6665862378331,167,-1.01489,-2.4789,-2.78649,0.116588,-0.166922,-0.767923,-0.607321,0.00392715,-0.000429196,-0.00296145,0,0,0
6665862389442,167,-1.01492,-2.47888,-2.78647,0.116443,-0.166963,-0.767873,-0.6074,-0.00530057,0.00201722,0.00613751,0,0,0
6665862400553,167,-1.01491,-2.47888,-2.78649,0.116732,-0.166829,-0.767885,-0.607367,0.000729634,-0.00150219,-0.00424904,0,0,0
6665862411664,167,-1.01491,-2.47885,-2.78647,0.116503,-0.166698,-0.767897,-0.607431,-0.00429196,0.00763969,0.00163095,0,0,0
6665862422776,167,-1.01488,-2.4789,-2.78649,0.116688,-0.167082,-0.767851,-0.607348,0.00240307,-0.00205977,-0.00300383,0,0,0
6665862433887,167,-1.0149,-2.47887,-2.78649,0.116737,-0.167325,-0.767714,-0.607445,0.00403372,0.00102989,-0.00514943,0,0,0
6665862444998,167,-1.0149,-2.4789,-2.7865,0.116748,-0.166667,-0.768,-0.607263,-0.0010728,-0.00300383,-0.00411954,0,0,0
6665862456108,167,-1.01489,-2.47887,-2.78648,0.116637,-0.16696,-0.767907,-0.607321,0.00328335,-0.00248934,-0.0019743,0,0,0
