timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
7272160964713,888,-1.57935,-1.10182,-1.43253,0.0424364,-0.100587,-0.667994,-0.736115,0.00184774,0,-0.00243187,0,0,0
7272160974713,888,-1.57937,-1.10183,-1.43254,0.0424097,-0.100604,-0.667986,-0.736121,-0.00237226,-0.00143051,-0.000452995,0,0,0
7272160984713,888,-1.57936,-1.10182,-1.43252,0.0425012,-0.100666,-0.668203,-0.735911,0.00133514,0.00171661,0.00193119,0,0,0
7272160994713,888,-1.57935,-1.10181,-1.43253,0.0422611,-0.100614,-0.667959,-0.736154,0.000846386,0.000834465,-0.00185966,0,0,0
7272161004713,888,-1.57936,-1.10181,-1.43252,0.0423044,-0.100637,-0.668095,-0.736024,-0.000667572,-0.000584126,0.00135899,0,0,0
7272161014713,888,-1.57936,-1.1018,-1.43251,0.0425812,-0.100593,-0.667991,-0.736108,-0.000584126,0.00145435,0.00137091,0,0,0
7272161024713,888,-1.57937,-1.10181,-1.43255,0.0424062,-0.100509,-0.668043,-0.736083,-0.000357628,-0.00120401,-0.00419617,0,0,0
7272161034713,888,-1.57936,-1.10181,-1.43254,0.042575,-0.100251,-0.668123,-0.736036,0.000214577,3.57628e-05,0.000786781,0,0,0
7272161044713,888,-1.57936,-1.10182,-1.43256,0.0422046,-0.100612,-0.668045,-0.736079,0.00025034,-0.000584126,-0.00184774,0,0,0
7272161054713,888,-1.57936,-1.10182,-1.43255,0.04222,-0.100675,-0.668014,-0.736097,-0.000333786,-0.000536442,0.000977516,0,0,0
7272161064716,888,-1.57935,-1.10183,-1.43253,0.0421254,-0.100653,-0.667963,-0.736152,0.00182336,-0.000572033,0.00209745,0,0,0
7272161074716,888,-1.57936,-1.10182,-1.43254,0.0422003,-0.100674,-0.668012,-0.736101,-0.00140667,0.00100136,-0.00103712,0,0,0
7272161084716,888,-1.57935,-1.10183,-1.43255,0.0424495,-0.100494,-0.668068,-0.73606,0.00104904,-0.00127554,-0.000655651,0,0,0
7272161094716,888,-1.57936,-1.10182,-1.43256,0.0421343,-0.100466,-0.668114,-0.73604,-0.00138283,0.000965595,-0.0013113,0,0,0
7272161104716,888,-1.57936,-1.10183,-1.43253,0.041995,-0.100806,-0.667967,-0.736135,2.38419e-05,-0.000977516,0.00312328,0,0,0
7272161114716,888,-1.57936,-1.10181,-1.43253,0.0424979,-0.100631,-0.668118,-0.735993,7.15256e-05,0.00184774,0.000166893,0,0,0
7272161124716,888,-1.57935,-1.1018,-1.43256,0.0425063,-0.100648,-0.668035,-0.736066,0.00132322,0.00120401,-0.00298023,0,0,0
7272161134716,888,-1.57936,-1.10182,-1.43255,0.0424676,-0.100397,-0.668106,-0.736038,-0.00137091,-0.00220537,0.000476837,0,0,0
7272161144716,888,-1.57935,-1.10181,-1.43252,0.0425788,-0.100391,-0.668109,-0.736029,0.00135899,0.00100136,0.00306368,0,0,0
7272161164649,888,-1.57936,-1.10183,-1.43253,0.0422257,-0.100761,-0.668081,-0.736024,0.000527581,-0.00122303,-0.000935257,0,0,0
7272161174649,888,-1.57936,-1.10183,-1.43253,0.042336,-0.100656,-0.668062,-0.73605,-0.000619888,0.000321865,-8.34465e-05,0,0,0
7272161184649,888,-1.57936,-1.10182,-1.43254,0.0427484,-0.100425,-0.668049,-0.73607,0.000429153,0.00104904,-0.00143051,0,0,0
7272161204649,888,-1.57935,-1.10183,-1.43256,0.0426416,-0.100458,-0.668165,-0.735966,-0.000858221,-0.000274154,-0.00168068,0,0,0
7272161214649,888,-1.57936,-1.10183,-1.43252,0.0425728,-0.100524,-0.668082,-0.736036,-0.000441074,-0.000751019,0.00404119,0,0,0
7272161224649,888,-1.57935,-1.10181,-1.43254,0.0425321,-0.10029,-0.668052,-0.736098,0.000441074,0.00264645,-0.00209808,0,0,0
7272161234649,888,-1.57937,-1.10183,-1.43254,0.0424623,-0.100416,-0.668086,-0.736054,-0.00193119,-0.00282526,-0.000405312,0,0,0
7272161244649,888,-1.57935,-1.10182,-1.43254,0.0423476,-0.100564,-0.668119,-0.73601,0.00224113,0.00149012,-0.000274181,0,0,0
7272161254649,888,-1.57936,-1.10182,-1.43256,0.0423554,-0.100748,-0.66794,-0.736147,-0.00127554,0.000178814,-0.00190735,0,0,0
7272161264649,888,-1.57937,-1.10183,-1.43254,0.042519,-0.100569,-0.667992,-0.736115,-0.000345707,-0.000870228,0.00231266,0,0,0
7272161274688,888,-1.57934,-1.10182,-1.43252,0.0426667,-0.100508,-0.668049,-0.736063,0.00305178,0.000166245,0.00235117,0,0,0
7272161284689,888,-1.57936,-1.10181,-1.43255,0.0423731,-0.100565,-0.668024,-0.736094,-0.00256274,0.00176412,-0.003564,0,0,0
7272161294689,888,-1.57936,-1.10182,-1.43255,0.0425533,-0.100396,-0.668045,-0.736088,0.000500679,-0.000882149,-0.000238419,0,0,0
7272161304689,888,-1.57936,-1.10183,-1.43254,0.0426625,-0.100279,-0.668151,-0.736002,4.76837e-05,-0.00138283,0.0018239,0,0,0
7272161324689,888,-1.57934,-1.10183,-1.43253,0.0428033,-0.100311,-0.668118,-0.736019,0.00210979,0.00267002,0.00232435,0,0,0
7272161334689,888,-1.57935,-1.10181,-1.43254,0.0425221,-0.100793,-0.668075,-0.736008,-0.000691414,0.0015974,-0.00114441,0,0,0
7272161344689,888,-1.57936,-1.10181,-1.43253,0.0426233,-0.100513,-0.668049,-0.736064,-0.00107288,-0.00038147,0.00106096,0,0,0
7272161354689,888,-1.57939,-1.10185,-1.43255,0.0420472,-0.101161,-0.667914,-0.736132,-0.00249147,-0.00354052,-0.00197887,0,0,0
7272161374688,888,-1.57936,-1.10184,-1.43252,0.0422051,-0.100763,-0.668054,-0.73605,0.000751019,-0.000870228,0.0010848,0,0,0
7272161394684,888,-1.57935,-1.10181,-1.43254,0.0425267,-0.100196,-0.668039,-0.736123,0.00116825,-0.000667572,0.000166893,0,0,0
7272161404684,888,-1.57933,-1.10181,-1.43255,0.0424089,-0.100592,-0.668063,-0.736053,0.00189543,0.000154972,-0.000941753,0,0,0
7272161414684,888,-1.57934,-1.10182,-1.43254,0.0422331,-0.100691,-0.668044,-0.736067,-0.000929832,-0.000727177,0.00104904,0,0,0
7272161424684,888,-1.57936,-1.10181,-1.43252,0.0424363,-0.100776,-0.668019,-0.736067,-0.00141859,0.00114441,0.00200272,0,0,0
7272161434684,888,-1.57935,-1.10182,-1.43256,0.0424339,-0.100516,-0.668111,-0.736019,0.000536442,-0.00109673,-0.00445843,0,0,0
7272161444684,888,-1.57935,-1.10183,-1.43256,0.0424634,-0.100492,-0.668083,-0.736046,-5.96046e-05,-0.00115633,0.000369549,0,0,0
7272161454684,888,-1.57936,-1.10182,-1.43254,0.0425778,-0.100519,-0.668066,-0.736051,-0.00116825,0.00150204,0.00220537,0,0,0
7272161464684,888,-1.57935,-1.10182,-1.43253,0.0426433,-0.100449,-0.668138,-0.735991,0.00168085,-0.000369549,0.000452995,0,0,0
7272161474684,888,-1.57934,-1.10182,-1.43254,0.0427922,-0.100056,-0.668099,-0.736071,0.000119209,0.00038147,-0.000464916,0,0,0
7272161484684,888,-1.57936,-1.10181,-1.43255,0.042608,-0.100312,-0.668075,-0.736069,-0.0015378,0.000679493,-0.0010252,0,0,0
7272161504661,888,-1.57935,-1.10183,-1.43255,0.0421949,-0.100734,-0.668041,-0.736066,0.00110865,-0.0015378,0.00122786,0,0,0
7272161524661,888,-1.57936,-1.10184,-1.43255,0.0424128,-0.100594,-0.668093,-0.736025,-0.00162108,-0.00101318,-0.00249123,0,0,0
7272161534661,888,-1.57937,-1.10182,-1.43254,0.0421399,-0.100568,-0.668029,-0.736103,-0.000345707,0.00129938,0.00077486,0,0,0
7272161544661,888,-1.57937,-1.10181,-1.43257,0.0423772,-0.100729,-0.668083,-0.736018,-0.000226498,0.0010848,-0.00222921,0,0,0
7272161554661,888,-1.57936,-1.10181,-1.43253,0.0427159,-0.100313,-0.668134,-0.73601,0.00135899,-3.57628e-05,0.00360012,0,0,0
7272161574661,888,-1.57935,-1.10183,-1.43254,0.0424419,-0.100689,-0.668003,-0.736093,-0.000345672,0.000321833,0.00089398,0,0,0
7272161584661,888,-1.57936,-1.10181,-1.43251,0.0423921,-0.100933,-0.66807,-0.736001,-0.000202656,0.00239611,0.0033021,0,0,0
7272161594697,888,-1.57934,-1.10184,-1.43255,0.0422321,-0.10051,-0.668051,-0.736086,0.00197178,-0.00330213,-0.00390792,0,0,0
7272161604697,888,-1.57936,-1.10182,-1.43253,0.0426054,-0.100342,-0.668087,-0.736054,-0.00202656,0.00160933,0.00177622,0,0,0
7272161614697,888,-1.57937,-1.10183,-1.43254,0.0426612,-0.10056,-0.668043,-0.736062,-0.000882149,-0.000452995,-0.000619888,0,0,0
7272161634697,888,-1.57935,-1.10182,-1.43254,0.0424159,-0.100534,-0.66799,-0.736127,0.00044103,-0.000584067,0.00263426,0,0,0
7272161644697,888,-1.57936,-1.10183,-1.43255,0.0425692,-0.100387,-0.668053,-0.736081,-0.000810623,-0.00165701,-0.00089407,0,0,0
7272161664697,888,-1.57936,-1.10182,-1.43254,0.0423835,-0.100485,-0.667948,-0.736174,0.00088206,-0.00146613,0.000143037,0,0,0
7272161674697,888,-1.57935,-1.10183,-1.43254,0.0423685,-0.100695,-0.668027,-0.736074,0.000631809,-0.000464916,-0.000405312,0,0,0
7272161684697,888,-1.57935,-1.10182,-1.43253,0.0425716,-0.100172,-0.668112,-0.736057,0.000119209,0.000679493,0.00100136,0,0,0
7272161704660,888,-1.57936,-1.10181,-1.43253,0.0427046,-0.100343,-0.668073,-0.736061,-0.000514452,0.00128015,0.00145961,0,0,0
7272161714660,888,-1.57935,-1.10182,-1.43255,0.0423924,-0.100501,-0.668084,-0.736048,0.00156164,-0.0015378,-0.0017643,0,0,0
