timestamp[us],RBid,x[m],y[m],z[m],qx,qy,qz,qw,vx[m/s],vy[m/s],vz[m/s],wxbody[rad/s],wybody[rad/s],wzbody[rad/s]
6843074649083,666,-2.90731,-3.2133,-0.0568883,-0.00833152,0.00627476,-0.00708288,-0.999921,0.00493487,-0.17787,0.157587,0,0,0
6843074660194,666,-2.90727,-3.21359,-0.0565344,-0.00257325,0.00957117,-0.0062179,-0.999932,0.00171648,-0.0114575,0.031197,0,0,0
6843074671305,666,-2.9073,-3.21344,-0.0567744,-0.0073944,0.00618004,-0.00712073,-0.999928,0.00386277,-0.017597,0.00747338,0,0,0
6843074682416,666,-2.90726,-3.21334,-0.0567994,-0.00860945,0.00629407,-0.00705486,-0.999918,0.00759677,-0.00158803,0.00891857,0,0,0
6843074693527,666,-2.90738,-3.21334,-0.056826,-0.00853071,0.00698943,-0.00724442,-0.999913,-0.0103866,-0.000944232,0.00606978,0,0,0
6843074704638,666,-2.90728,-3.21345,-0.056589,-0.00283158,0.00945854,-0.00634602,-0.999931,-0.000643794,0.0195284,-0.0116118,0,0,0
6843074715749,666,-2.90732,-3.21339,-0.0568347,-0.00791921,0.00734099,-0.0063444,-0.999922,0.00274686,0.00347649,-0.0124071,0,0,0
6843074726841,666,-2.90732,-3.21344,-0.05671,-0.00819993,0.00524468,-0.00761127,-0.999924,0.00835499,-0.00805352,0.0148971,0,0,0
6843074737952,666,-2.90734,-3.21342,-0.0567458,-0.007792,0.00645413,-0.00689594,-0.999925,-0.00699464,-0.00291801,0.0122869,0,0,0
6843074749063,666,-2.90728,-3.21347,-0.0566009,-0.00209425,0.0110922,-0.00576683,-0.99992,-0.00154483,0.00493487,0.00415173,0,0,0
6843074760173,666,-2.90734,-3.21337,-0.0567772,-0.00780395,0.00607259,-0.0074365,-0.999923,-0.0171249,0.010172,-0.0314071,0,0,0
6843074771285,666,-2.90728,-3.21332,-0.0569054,-0.00737743,0.00715587,-0.00651757,-0.999926,0.00703755,0.00673717,-0.0101574,0,0,0
6843074782396,666,-2.90727,-3.21353,-0.0565983,-0.00373129,0.00942488,-0.00641454,-0.999928,0.00789721,-0.0297862,0.0452554,0,0,0
6843074793507,666,-2.90731,-3.21344,-0.0567189,-0.0085799,0.00583622,-0.00733816,-0.999919,-0.00506361,-0.0168215,0.0189242,0,0,0
6843074804618,666,-2.90727,-3.21332,-0.0568215,-0.00834385,0.00695372,-0.00673815,-0.999918,0.0112879,0.0255801,-0.0348105,0,0,0
6843074815729,666,-2.90729,-3.2133,-0.0569128,-0.00783482,0.00728132,-0.00682313,-0.99992,0.00244642,0.011202,-0.0103181,0,0,0
6843074826840,666,-2.90725,-3.21357,-0.0564836,-0.00356401,0.00865007,-0.00698875,-0.999932,0.00785429,-0.0300008,0.0503467,0,0,0
6843074837972,666,-2.90726,-3.21351,-0.0565478,-0.00366563,0.00928277,-0.00663122,-0.999928,0.00291854,-0.0354087,0.0514063,0,0,0
6843074849083,666,-2.90731,-3.21334,-0.0568448,-0.00770573,0.00586505,-0.00681589,-0.99993,-0.00669546,-0.00562247,-0.00527643,0,0,0
6843074860194,666,-2.90728,-3.21353,-0.0565437,-0.00305914,0.00972821,-0.00614198,-0.999929,-0.00532203,0.000772553,0.00274417,0,0,0
